Application_ID,Application_Date,Age,Gender,Marital_Status,Education,Employment_Type,Employment_Years,State,City_Tier,Branch_Type,Annual_Income,Monthly_Income,Existing_Debt,Existing_Loans,Credit_Card_Balance,Bank_Balance,Credit_Score,Risk_Category,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Estimated_EMI,Debt_to_Income_Pct,Documentation_Status,Verification_Status,Application_Channel,Approval_Status,Approval_Date,Disbursement_Status,Disbursement_Date,Disbursed_Amount,Default_Status,Days_Past_Due,Recovery_Amount,Approval_Flag,Default_Flag,Disbursement_Flag,Income_Band,Credit_Score_Band,Loan_Amount_Band
BL105664,2025-02-26,27,Male,Married,High School,Salaried,6.8,Kerala,Tier 1,Urban,748700,62392,104900,0,147600,249600,560,Very High,Business,345000,60,10.39,7397,25.87,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),250k-500k
BL105665,2023-11-25,38,Female,Married,Graduate,Salaried,7.5,West Bengal,Tier 3,Semi-Urban,580500,48375,12600,2,75900,55100,592,High,Personal,1027000,72,7.5,17757,38.88,Complete,Pending,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),1M-1.5M
BL105666,2025-11-06,45,Female,Divorced,High School,Self-Employed,17.1,Gujarat,Tier 2,Semi-Urban,504200,42017,36900,3,62100,72000,473,Very High,Home,127000,48,10.06,3225,14.99,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL105667,2023-10-10,44,Male,Single,Diploma,Self-Employed,3.0,Kerala,Tier 3,Semi-Urban,857200,71433,144600,1,100100,146700,581,High,Business,1264000,60,8.92,26190,53.53,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),1M-1.5M
BL105668,2025-07-31,59,Female,Divorced,Post Graduate,Salaried,11.2,Kerala,Tier 2,Semi-Urban,681200,56767,102700,3,34400,108200,545,Very High,Business,1193000,24,8.69,54332,110.79,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),1M-1.5M
BL105669,2023-09-15,36,Female,Married,Graduate,Self-Employed,1.1,Maharashtra,Tier 2,Semi-Urban,1976300,164692,103900,1,36700,69100,684,Medium,Vehicle,3418000,72,7.82,59629,41.46,Complete,Verified,Website,Approved,2023-09-23,Disbursed,2023-09-24,3418000,Current,0,0,1,0,1,> 1.5M,Good (670-739),> 1.5M
BL105670,2024-07-28,39,Male,Married,Post Graduate,Self-Employed,3.3,Karnataka,Tier 1,Semi-Urban,787100,65592,70700,1,14600,823700,608,High,Vehicle,1276000,48,7.59,30906,56.1,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),1M-1.5M
BL105671,2024-07-27,58,Male,Married,High School,Contract,10.1,Karnataka,Tier 2,Urban,611900,50992,230100,0,47600,153200,623,High,Personal,219000,72,7.2,3755,44.97,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),< 250k
BL105672,2024-09-03,42,Female,Married,Graduate,Contract,3.1,Maharashtra,Tier 3,Rural,531700,44308,136100,2,10500,446000,530,Very High,Education,158000,60,10.0,3357,33.17,Complete,Pending,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL105673,2025-11-08,33,Male,Married,Post Graduate,Business Owner,1.6,Maharashtra,Tier 1,Urban,1293800,107817,291500,0,63900,1972300,726,Medium,Home,687000,72,5.62,11263,32.98,Complete,Verified,Branch,Approved,2025-11-12,Disbursed,2025-11-13,687000,Default,450,383000,1,1,1,1M-1.5M,Good (670-739),500k-1M
BL105674,2025-04-16,29,Male,Married,Graduate,Self-Employed,3.2,Tamil Nadu,Tier 1,Urban,1243600,103633,120300,2,33100,118600,634,High,Personal,1457000,60,6.0,28168,36.85,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),1M-1.5M
BL105675,2024-02-27,40,Female,Married,Diploma,Self-Employed,5.2,Maharashtra,Tier 3,Rural,163900,13658,0,1,33500,72100,522,Very High,Personal,50000,36,9.31,1597,11.69,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL105676,2025-01-27,48,Male,Married,Graduate,Salaried,11.8,Gujarat,Tier 2,Urban,1351500,112625,461300,1,61100,33600,680,Medium,Business,1262000,60,7.0,24989,56.32,Complete,Verified,Branch,Approved,2025-02-05,Disbursed,2025-02-08,1262000,Current,15,0,1,0,1,1M-1.5M,Good (670-739),1M-1.5M
BL105677,2025-02-01,47,Female,Single,Graduate,Contract,2.6,Karnataka,Tier 1,Urban,631900,52658,166600,1,45400,102600,612,High,Home,429000,84,7.7,6623,38.94,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),250k-500k
BL105678,2024-02-28,30,Other,Married,Post Graduate,Salaried,2.6,Gujarat,Tier 2,Semi-Urban,401000,33417,46800,1,55700,490300,507,Very High,Business,355000,48,9.97,8999,38.6,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL105679,2024-03-04,39,Male,Married,Graduate,Business Owner,6.3,Telangana,Tier 2,Rural,601800,50150,45000,0,83600,46400,654,High,Business,800000,48,7.22,19239,45.84,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL105680,2023-07-23,34,Female,Married,Post Graduate,Salaried,3.6,Tamil Nadu,Tier 3,Semi-Urban,348400,29033,32700,1,34400,148100,621,High,Home,192000,72,7.1,3283,20.69,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),< 250k
BL105681,2023-07-15,37,Other,Married,Post Graduate,Contract,7.5,Maharashtra,Tier 2,Semi-Urban,337000,28083,0,1,145800,419700,509,Very High,Business,482000,60,12.01,10724,38.19,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL105682,2024-12-28,46,Male,Married,Graduate,Salaried,2.3,Karnataka,Tier 3,Urban,1056800,88067,354000,0,16200,184100,659,High,Vehicle,853000,36,7.32,26463,63.55,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),500k-1M
BL105683,2023-10-12,38,Female,Married,Post Graduate,Self-Employed,7.3,Gujarat,Tier 2,Urban,296700,24725,148600,1,151300,39000,493,Very High,Home,235000,72,10.42,4404,67.89,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL105684,2023-07-15,44,Male,Married,Graduate,Salaried,6.0,Telangana,Tier 2,Urban,1554200,129517,560700,0,16500,244200,636,High,Vehicle,484000,60,8.73,9984,43.78,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Fair (580-669),250k-500k
BL105685,2023-11-03,44,Male,Married,Post Graduate,Self-Employed,5.3,Karnataka,Tier 3,Semi-Urban,695000,57917,158000,0,34900,205300,695,Medium,Home,350000,36,5.96,10641,41.11,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Good (670-739),250k-500k
BL105686,2023-01-14,33,Female,Married,Post Graduate,Salaried,13.5,West Bengal,Tier 2,Semi-Urban,520600,43383,113000,2,38800,156100,469,Very High,Personal,554000,12,9.36,48541,133.59,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL105687,2025-12-16,49,Other,Married,High School,Business Owner,11.2,Karnataka,Tier 3,Urban,527000,43917,46800,3,39500,101000,507,Very High,Vehicle,222000,60,10.24,4743,19.68,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL105688,2024-12-23,28,Male,Single,Post Graduate,Salaried,3.3,Maharashtra,Tier 1,Urban,971500,80958,201200,2,34000,377300,554,Very High,Personal,992000,24,8.0,44865,76.13,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL105689,2025-02-18,27,Male,Married,Graduate,Salaried,3.4,Maharashtra,Tier 3,Urban,454300,37858,146900,1,30200,126000,523,Very High,Debt Consolidation,383000,36,10.19,12393,65.07,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL105690,2024-06-12,34,Female,Married,Graduate,Self-Employed,1.8,Karnataka,Tier 2,Rural,428300,35692,147000,0,64700,271700,654,High,Home,719000,72,7.22,12334,68.88,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),500k-1M
BL105691,2025-03-08,29,Male,Married,Diploma,Salaried,6.3,Kerala,Tier 2,Urban,1048400,87367,151300,2,69400,190900,624,High,Vehicle,728000,36,8.46,22968,40.72,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),500k-1M
BL105692,2023-12-10,43,Female,Married,Graduate,Salaried,2.5,Karnataka,Tier 2,Urban,581400,48450,176800,0,193300,59600,517,Very High,Personal,519000,24,10.43,24052,80.05,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL105693,2023-07-28,61,Male,Married,High School,Contract,9.4,Delhi,Tier 2,Semi-Urban,1364200,113683,222200,1,294600,179800,487,Very High,Home,2348000,24,9.66,107980,111.27,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Poor (300-579),> 1.5M
BL105694,2024-10-02,48,Male,Single,Graduate,Contract,6.1,Andhra Pradesh,Tier 2,Rural,150000,12500,83100,1,252200,106000,301,Very High,Home,223000,24,14.58,10768,141.54,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL105695,2023-09-09,31,Male,Married,Graduate,Salaried,11.5,Maharashtra,Tier 2,Urban,906600,75550,47400,1,18500,150100,609,High,Home,1285000,36,7.53,39989,58.16,Complete,Verified,Branch,Approved,2023-09-13,Disbursed,2023-09-20,1285000,Current,10,0,1,0,1,600k-1M,Fair (580-669),1M-1.5M
BL105696,2023-09-28,29,Male,Married,Diploma,Self-Employed,7.4,Delhi,Tier 2,Semi-Urban,599800,49983,76400,0,11800,159400,629,High,Personal,839000,36,7.49,26094,64.94,Incomplete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),500k-1M
BL105697,2025-07-08,47,Male,Divorced,Graduate,Self-Employed,5.7,Rajasthan,Tier 3,Semi-Urban,536400,44700,34500,2,34700,437100,542,Very High,Business,365000,36,8.03,11443,32.03,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL105698,2024-02-23,27,Male,Married,Post Graduate,Salaried,3.3,Andhra Pradesh,Tier 1,Urban,554300,46192,4800,1,33100,106400,581,High,Debt Consolidation,963000,60,7.98,19517,43.12,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),500k-1M
BL105699,2025-03-05,29,Male,Single,High School,Salaried,1.0,Karnataka,Tier 3,Semi-Urban,349000,29083,46300,2,57400,85200,495,Very High,Personal,583000,48,9.96,14775,64.07,Complete,Failed,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL105700,2024-12-25,41,Male,Married,Graduate,Other,10.7,Tamil Nadu,Tier 1,Urban,706600,58883,66300,2,146800,143600,541,Very High,Personal,822000,36,10.46,26702,54.73,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL105701,2024-03-08,33,Male,Married,Graduate,Salaried,6.8,Karnataka,Tier 2,Semi-Urban,2095500,174625,263400,2,7600,43300,575,Very High,Vehicle,2132000,36,9.12,67916,51.46,Complete,Failed,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Poor (300-579),> 1.5M
BL105702,2023-04-19,39,Other,Married,Graduate,Contract,9.3,Karnataka,Tier 1,Rural,611300,50942,80300,0,30900,480300,592,High,Personal,217000,60,9.2,4526,22.02,Complete,Verified,Website,Approved,2023-05-01,Disbursed,2023-05-04,217000,Current,0,0,1,0,1,600k-1M,Fair (580-669),< 250k
BL105703,2024-10-02,35,Male,Single,Graduate,Salaried,5.6,Maharashtra,Tier 2,Urban,720100,60008,54000,0,170800,41300,578,Very High,Education,685000,12,8.28,59676,106.95,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL105704,2025-12-06,38,Male,Married,Graduate,Salaried,9.0,Rajasthan,Tier 2,Semi-Urban,460200,38350,0,1,22200,92200,598,High,Personal,552000,72,8.45,9800,25.55,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),500k-1M
BL105705,2024-01-14,46,Male,Divorced,Graduate,Salaried,7.3,Tamil Nadu,Tier 1,Semi-Urban,854800,71233,254500,2,26400,192500,595,High,Business,599000,60,9.09,12460,47.27,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL105706,2025-08-15,44,Male,Divorced,Post Graduate,Salaried,8.4,Delhi,Tier 2,Semi-Urban,379700,31642,121500,1,88100,47900,557,Very High,Personal,489000,60,7.33,9759,62.84,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL105707,2023-04-13,46,Female,Single,Graduate,Salaried,3.3,Rajasthan,Tier 2,Rural,360000,30000,69400,0,77000,241100,573,Very High,Debt Consolidation,177000,60,8.92,3667,31.5,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL105708,2025-06-10,44,Male,Single,Graduate,Salaried,4.1,Maharashtra,Tier 2,Semi-Urban,840800,70067,46100,2,115500,121500,513,Very High,Business,802000,36,9.07,25530,41.92,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL105709,2025-05-03,44,Female,Divorced,Post Graduate,Contract,4.4,Rajasthan,Tier 1,Urban,2033300,169442,486300,1,66000,57100,595,High,Vehicle,1018000,24,7.8,45949,51.03,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Fair (580-669),1M-1.5M
BL105710,2025-11-16,38,Male,Single,Diploma,Salaried,15.2,Kerala,Tier 1,Semi-Urban,843900,70325,110400,2,33300,298100,643,High,Business,516000,60,6.91,10196,27.58,Complete,Verified,Branch,Approved,2025-11-28,Disbursed,2025-12-03,516000,Current,0,0,1,0,1,600k-1M,Fair (580-669),500k-1M
BL105711,2024-06-13,25,Male,Single,Diploma,Contract,6.9,Karnataka,Tier 1,Urban,889500,74125,68500,0,178900,317000,605,High,Debt Consolidation,528000,36,8.95,16778,30.34,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL105712,2024-11-09,37,Male,Married,Post Graduate,Other,7.8,Andhra Pradesh,Tier 2,Urban,767700,63975,33900,2,112500,602600,489,Very High,Home,1008000,24,11.65,47285,78.33,Complete,Pending,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),1M-1.5M
BL105713,2025-09-15,41,Female,Single,Graduate,Salaried,3.1,Tamil Nadu,Tier 2,Semi-Urban,720300,60025,238600,5,9400,81200,487,Very High,Home,800000,24,11.05,37305,95.27,Complete,Pending,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL105714,2024-03-03,39,Male,Single,Graduate,Self-Employed,9.5,Kerala,Tier 3,Semi-Urban,1465000,122083,273100,0,86000,267400,723,Medium,Home,2311000,48,6.46,54763,63.5,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Good (670-739),> 1.5M
BL105715,2025-04-01,42,Female,Widowed,High School,Salaried,0.8,Tamil Nadu,Tier 1,Rural,413800,34483,80300,3,196400,272800,437,Very High,Personal,343000,24,12.11,16164,66.28,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL105716,2025-07-20,57,Male,Single,Graduate,Contract,2.5,West Bengal,Tier 1,Rural,2834800,236233,611200,0,41900,237600,685,Medium,Personal,2616000,60,6.81,51566,43.39,Complete,Failed,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Good (670-739),> 1.5M
BL105717,2025-11-27,33,Male,Single,Graduate,Salaried,3.6,Andhra Pradesh,Tier 2,Urban,296100,24675,124000,4,65700,470500,484,Very High,Home,64000,12,9.82,5621,64.66,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL105718,2024-05-25,34,Female,Married,Graduate,Business Owner,3.0,Maharashtra,Tier 2,Semi-Urban,218700,18225,55700,2,227500,388900,321,Very High,Education,108000,60,12.7,2441,38.86,Complete,Failed,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL105719,2024-01-28,49,Male,Married,Graduate,Self-Employed,3.9,Gujarat,Tier 3,Urban,698500,58208,88400,2,85100,432900,563,Very High,Medical,993000,12,9.68,87153,162.38,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL105720,2024-12-13,39,Female,Married,Graduate,Self-Employed,9.8,Andhra Pradesh,Tier 2,Urban,183400,15283,40000,2,49500,86600,426,Very High,Personal,217000,36,10.98,7102,68.28,Incomplete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL105721,2024-05-08,42,Male,Divorced,Post Graduate,Self-Employed,4.2,Telangana,Tier 1,Urban,411500,34292,100000,1,20500,57800,513,Very High,Vehicle,128000,24,10.3,5924,41.58,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL105722,2024-06-30,33,Female,Single,Post Graduate,Salaried,2.4,West Bengal,Tier 2,Semi-Urban,354000,29500,52200,1,17100,37300,538,Very High,Debt Consolidation,502000,12,9.06,43915,163.61,Complete,Failed,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL105723,2024-08-16,31,Other,Divorced,High School,Self-Employed,8.5,Tamil Nadu,Tier 3,Urban,935800,77983,307200,1,297600,165600,655,High,Home,1113000,48,7.27,26792,67.18,Complete,Pending,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),1M-1.5M
BL105724,2024-01-24,27,Female,Married,High School,Business Owner,7.3,Telangana,Tier 3,Semi-Urban,1304100,108675,156600,0,140000,433000,634,High,Business,1618000,36,8.46,51046,58.98,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),> 1.5M
BL105725,2023-06-07,40,Male,Married,Post Graduate,Salaried,13.9,Gujarat,Tier 3,Urban,319100,26592,71300,0,349200,48500,375,Very High,Personal,50000,48,11.24,1298,27.23,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL105726,2025-10-24,29,Female,Single,Diploma,Salaried,1.4,Delhi,Tier 2,Semi-Urban,1100000,91667,214500,0,67100,106800,585,High,Home,1704000,60,9.26,35588,58.32,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),> 1.5M
BL105727,2023-06-16,28,Male,Married,Graduate,Salaried,8.8,Kerala,Tier 2,Semi-Urban,257400,21450,47000,1,103800,635200,538,Very High,Business,312000,60,9.32,6525,48.68,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),250k-500k
BL105728,2025-08-17,44,Female,Single,Graduate,Salaried,4.7,Gujarat,Tier 1,Urban,510000,42500,111700,2,38600,50800,487,Very High,Personal,103000,72,10.73,1946,26.48,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL105729,2024-02-13,32,Male,Married,Graduate,Salaried,11.3,Gujarat,Tier 2,Semi-Urban,922300,76858,287400,0,57800,824300,589,High,Vehicle,1333000,72,7.79,23235,61.39,Complete,Failed,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),1M-1.5M
BL105730,2023-07-13,27,Male,Married,High School,Business Owner,8.5,Delhi,Tier 2,Semi-Urban,1334500,111208,375500,0,49200,41900,662,High,Medical,911000,60,7.28,18159,44.47,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),500k-1M
BL105731,2023-08-23,26,Female,Married,Post Graduate,Self-Employed,6.2,Andhra Pradesh,Tier 2,Semi-Urban,508000,42333,400,2,105900,170600,493,Very High,Vehicle,160000,24,9.26,7329,17.39,Complete,Verified,Website,Approved,2023-08-25,Disbursed,2023-09-05,160000,Current,0,0,1,0,1,300k-600k,Poor (300-579),< 250k
BL105732,2024-12-18,46,Female,Married,Graduate,Business Owner,17.5,Telangana,Tier 3,Semi-Urban,1054300,87858,215400,0,141300,151500,723,Medium,Home,1655000,60,5.6,31689,56.5,Incomplete,Pending,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Good (670-739),> 1.5M
BL105733,2025-03-26,37,Male,Married,High School,Contract,2.2,Maharashtra,Tier 1,Urban,1749600,145800,824400,0,35100,48600,539,Very High,Personal,1631000,60,9.65,34374,70.7,Complete,Pending,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Poor (300-579),> 1.5M
BL105734,2024-02-08,34,Female,Single,Post Graduate,Business Owner,10.3,Maharashtra,Tier 3,Urban,1144800,95400,73300,1,354700,475500,595,High,Personal,942000,72,7.87,16457,23.65,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),500k-1M
BL105735,2025-06-11,40,Female,Single,Post Graduate,Salaried,3.6,Karnataka,Tier 3,Rural,1374100,114508,109600,2,163900,221800,566,Very High,Business,558000,72,10.99,10618,17.25,Incomplete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Poor (300-579),500k-1M
BL105736,2024-11-08,39,Male,Married,Diploma,Self-Employed,6.2,Maharashtra,Tier 2,Rural,636100,53008,33900,0,212700,106100,475,Very High,Business,259000,72,11.2,4956,14.68,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),250k-500k
BL105737,2023-03-09,33,Female,Single,High School,Salaried,3.5,Gujarat,Tier 2,Semi-Urban,804300,67025,47300,0,43600,374700,620,High,Personal,159000,60,7.34,3174,10.62,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),< 250k
BL105738,2023-03-29,35,Male,Married,Graduate,Salaried,8.0,Andhra Pradesh,Tier 3,Urban,506500,42208,139100,1,101200,89700,561,Very High,Home,420000,36,7.91,13144,58.6,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL105739,2023-08-05,45,Female,Single,Post Graduate,Self-Employed,5.4,Maharashtra,Tier 3,Semi-Urban,386500,32208,143800,0,73200,96800,564,Very High,Business,550000,60,8.96,11406,72.62,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
